0.4999977560721103,0.5000022439178193,0.5322087409244057,0.4655683151629401,16.70229636107352
0.49986195044076115,0.5001380114543964,0.5321800397381191,0.4656011225333696,16.70229638136085
0.5000135415653234,0.4999864580679185,0.532067381875002,0.46572985854965393,16.702296365399576
0.4999809693200331,0.5000190299556608,0.5321501154068483,0.46563532369492533,16.702296358173257
0.5001739236947236,0.49982601578531777,0.5323170867365064,0.4654444318802822,16.702296422237605
0.49987949481355837,0.5001204761504388,0.532025448820914,0.46577776010336197,16.702296391758182
0.5000088306817235,0.4999911691623117,0.5322243045497711,0.46555052319432794,16.702296363243057
0.5000393464807829,0.4999606504226823,0.5324330644500492,0.46531175772843913,16.702296441583467
0.4998932391615707,0.5001067380475418,0.532152597137396,0.46563248744038904,16.702296371381212
0.5002112206977031,0.4997886900362129,0.5323593374280002,0.4653961064010104,16.702296455782946
